;Wavenumber;Abs
0;4000,0;97,155279
1;3999,0;97,142944
2;3998,0;97,139468
3;3997,0;97,145546
4;3996,0;97,16021
5;3995,0;97,180878
6;3994,0;97,206587
7;3993,0;97,237467
8;3992,0;97,268322
9;3991,0;97,284206
10;3990,0;97,268228
11;3989,0;97,219124
12;3988,0;97,161133
13;3987,0;97,131106
14;3986,0;97,149236
15;3985,0;97,200343
16;3984,0;97,245656
17;3983,0;97,256193
18;3982,0;97,235312
19;3981,0;97,209018
20;3980,0;97,197968
21;3979,0;97,200628
22;3978,0;97,201915
23;3977,0;97,193657
24;3976,0;97,184031
25;3975,0;97,187399
26;3974,0;97,20695
27;3973,0;97,229781
28;3972,0;97,238004
29;3971,0;97,223357
30;3970,0;97,19152
31;3969,0;97,155409
32;3968,0;97,126716
33;3967,0;97,112786
34;3966,0;97,118512
35;3965,0;97,147275
36;3964,0;97,197937
37;3963,0;97,260026
38;3962,0;97,312829
39;3961,0;97,333493
40;3960,0;97,310247
41;3959,0;97,251066
42;3958,0;97,18122
43;3957,0;97,128896
44;3956,0;97,107622
45;3955,0;97,108111
46;3954,0;97,108067
47;3953,0;97,091994
48;3952,0;97,063863
49;3951,0;97,043449
50;3950,0;97,048624
51;3949,0;97,078063
52;3948,0;97,111097
53;3947,0;97,127095
54;3946,0;97,123916
55;3945,0;97,116835
56;3944,0;97,124162
57;3943,0;97,154495
58;3942,0;97,203279
59;3941,0;97,257666
60;3940,0;97,301388
61;3939,0;97,319168
62;3938,0;97,304266
63;3937,0;97,263562
64;3936,0;97,213439
65;3935,0;97,168657
66;3934,0;97,138338
67;3933,0;97,12979
68;3932,0;97,14708
69;3931,0;97,182698
70;3930,0;97,215975
71;3929,0;97,229034
72;3928,0;97,222918
73;3927,0;97,213821
74;3926,0;97,21342
75;3925,0;97,219987
76;3924,0;97,231527
77;3923,0;97,254834
78;3922,0;97,292161
79;3921,0;97,329763
80;3920,0;97,350397
81;3919,0;97,352972
82;3918,0;97,352689
83;3917,0;97,363371
84;3916,0;97,386728
85;3915,0;97,41564
86;3914,0;97,436071
87;3913,0;97,43066
88;3912,0;97,389894
89;3911,0;97,321751
90;3910,0;97,24855
91;3909,0;97,191401
92;3908,0;97,161628
93;3907,0;97,158416
94;3906,0;97,172619
95;3905,0;97,193648
96;3904,0;97,219625
97;3903,0;97,259536
98;3902,0;97,317115
99;3901,0;97,373623
100;3900,0;97,396515
101;3899,0;97,370897
102;3898,0;97,310717
103;3897,0;97,23938
104;3896,0;97,170591
105;3895,0;97,115689
106;3894,0;97,093752
107;3893,0;97,117009
108;3892,0;97,163932
109;3891,0;97,191744
110;3890,0;97,197214
111;3889,0;97,224452
112;3888,0;97,302728
113;3887,0;97,398125
114;3886,0;97,439914
115;3885,0;97,40349
116;3884,0;97,340122
117;3883,0;97,306554
118;3882,0;97,303862
119;3881,0;97,295472
120;3880,0;97,261352
121;3879,0;97,223322
122;3878,0;97,217274
123;3877,0;97,250683
124;3876,0;97,292993
125;3875,0;97,302741
126;3874,0;97,273963
127;3873,0;97,250943
128;3872,0;97,275932
129;3871,0;97,327841
130;3870,0;97,342798
131;3869,0;97,307627
132;3868,0;97,283869
133;3867,0;97,314808
134;3866,0;97,366215
135;3865,0;97,380375
136;3864,0;97,35129
137;3863,0;97,319416
138;3862,0;97,310078
139;3861,0;97,315114
140;3860,0;97,320818
141;3859,0;97,320401
142;3858,0;97,313014
143;3857,0;97,299143
144;3856,0;97,288318
145;3855,0;97,307175
146;3854,0;97,372095
147;3853,0;97,446987
148;3852,0;97,491823
149;3851,0;97,507344
150;3850,0;97,494354
151;3849,0;97,448371
152;3848,0;97,38141
153;3847,0;97,319395
154;3846,0;97,279476
155;3845,0;97,262016
156;3844,0;97,25996
157;3843,0;97,272841
158;3842,0;97,309901
159;3841,0;97,371566
160;3840,0;97,435536
161;3839,0;97,471519
162;3838,0;97,473727
163;3837,0;97,459913
164;3836,0;97,449316
165;3835,0;97,446979
166;3834,0;97,443118
167;3833,0;97,420809
168;3832,0;97,371282
169;3831,0;97,308394
170;3830,0;97,261431
171;3829,0;97,250041
172;3828,0;97,263764
173;3827,0;97,270355
174;3826,0;97,255516
175;3825,0;97,24847
176;3824,0;97,29179
177;3823,0;97,386047
178;3822,0;97,473475
179;3821,0;97,490207
180;3820,0;97,450105
181;3819,0;97,423635
182;3818,0;97,43742
183;3817,0;97,449922
184;3816,0;97,419198
185;3815,0;97,369172
186;3814,0;97,353017
187;3813,0;97,37253
188;3812,0;97,380273
189;3811,0;97,349617
190;3810,0;97,310454
191;3809,0;97,31028
192;3808,0;97,347893
193;3807,0;97,37166
194;3806,0;97,357754
195;3805,0;97,348274
196;3804,0;97,381829
197;3803,0;97,430417
198;3802,0;97,423752
199;3801,0;97,337405
200;3800,0;97,235134
201;3799,0;97,188544
202;3798,0;97,20016
203;3797,0;97,224326
204;3796,0;97,229913
205;3795,0;97,227195
206;3794,0;97,235008
207;3793,0;97,248092
208;3792,0;97,247113
209;3791,0;97,228334
210;3790,0;97,206907
211;3789,0;97,198139
212;3788,0;97,205711
213;3787,0;97,225291
214;3786,0;97,247427
215;3785,0;97,260604
216;3784,0;97,261415
217;3783,0;97,261855
218;3782,0;97,27482
219;3781,0;97,295188
220;3780,0;97,302862
221;3779,0;97,287343
222;3778,0;97,264826
223;3777,0;97,259132
224;3776,0;97,271427
225;3775,0;97,27964
226;3774,0;97,268789
227;3773,0;97,248568
228;3772,0;97,235905
229;3771,0;97,232378
230;3770,0;97,231572
231;3769,0;97,239401
232;3768,0;97,267856
233;3767,0;97,305988
234;3766,0;97,319345
235;3765,0;97,289854
236;3764,0;97,244739
237;3763,0;97,228324
238;3762,0;97,248212
239;3761,0;97,272412
240;3760,0;97,27889
241;3759,0;97,281678
242;3758,0;97,301032
243;3757,0;97,333879
244;3756,0;97,369608
245;3755,0;97,402332
246;3754,0;97,422411
247;3753,0;97,422553
248;3752,0;97,420749
249;3751,0;97,440075
250;3750,0;97,455403
251;3749,0;97,428741
252;3748,0;97,388233
253;3747,0;97,397896
254;3746,0;97,468485
255;3745,0;97,51679
256;3744,0;97,456485
257;3743,0;97,330533
258;3742,0;97,239151
259;3741,0;97,204592
260;3740,0;97,191491
261;3739,0;97,174736
262;3738,0;97,158326
263;3737,0;97,147931
264;3736,0;97,151837
265;3735,0;97,19895
266;3734,0;97,302565
267;3733,0;97,41057
268;3732,0;97,44063
269;3731,0;97,371994
270;3730,0;97,263466
271;3729,0;97,183098
272;3728,0;97,151301
273;3727,0;97,15207
274;3726,0;97,180003
275;3725,0;97,248905
276;3724,0;97,349003
277;3723,0;97,433448
278;3722,0;97,456966
279;3721,0;97,417159
280;3720,0;97,348456
281;3719,0;97,282397
282;3718,0;97,226994
283;3717,0;97,181478
284;3716,0;97,159421
285;3715,0;97,177953
286;3714,0;97,230693
287;3713,0;97,284161
288;3712,0;97,305036
289;3711,0;97,290298
290;3710,0;97,265317
291;3709,0;97,253983
292;3708,0;97,259103
293;3707,0;97,270941
294;3706,0;97,282546
295;3705,0;97,291523
296;3704,0;97,291427
297;3703,0;97,274573
298;3702,0;97,244275
299;3701,0;97,217377
300;3700,0;97,213525
301;3699,0;97,237976
302;3698,0;97,270526
303;3697,0;97,27705
304;3696,0;97,240435
305;3695,0;97,174336
306;3694,0;97,10739
307;3693,0;97,069443
308;3692,0;97,092565
309;3691,0;97,198768
310;3690,0;97,364963
311;3689,0;97,514387
312;3688,0;97,579888
313;3687,0;97,564825
314;3686,0;97,512924
315;3685,0;97,447964
316;3684,0;97,369884
317;3683,0;97,286341
318;3682,0;97,221828
319;3681,0;97,187986
320;3680,0;97,17089
321;3679,0;97,165228
322;3678,0;97,189682
323;3677,0;97,253051
324;3676,0;97,31859
325;3675,0;97,346993
326;3674,0;97,365132
327;3673,0;97,422791
328;3672,0;97,501946
329;3671,0;97,534481
330;3670,0;97,496079
331;3669,0;97,441249
332;3668,0;97,423069
333;3667,0;97,429827
334;3666,0;97,417801
335;3665,0;97,367991
336;3664,0;97,302427
337;3663,0;97,253753
338;3662,0;97,232229
339;3661,0;97,22564
340;3660,0;97,225632
341;3659,0;97,238235
342;3658,0;97,266841
343;3657,0;97,294742
344;3656,0;97,297176
345;3655,0;97,278706
346;3654,0;97,270265
347;3653,0;97,287131
348;3652,0;97,307975
349;3651,0;97,305319
350;3650,0;97,286907
351;3649,0;97,283292
352;3648,0;97,299746
353;3647,0;97,314885
354;3646,0;97,31505
355;3645,0;97,303731
356;3644,0;97,289236
357;3643,0;97,275953
358;3642,0;97,26852
359;3641,0;97,273038
360;3640,0;97,290049
361;3639,0;97,307978
362;3638,0;97,313962
363;3637,0;97,307988
364;3636,0;97,294206
365;3635,0;97,264978
366;3634,0;97,213026
367;3633,0;97,165259
368;3632,0;97,178157
369;3631,0;97,283616
370;3630,0;97,432495
371;3629,0;97,513579
372;3628,0;97,479893
373;3627,0;97,399694
374;3626,0;97,344985
375;3625,0;97,318969
376;3624,0;97,292156
377;3623,0;97,255518
378;3622,0;97,227792
379;3621,0;97,223725
380;3620,0;97,23291
381;3619,0;97,233859
382;3618,0;97,223353
383;3617,0;97,220654
384;3616,0;97,241365
385;3615,0;97,2764
386;3614,0;97,301424
387;3613,0;97,305263
388;3612,0;97,302946
389;3611,0;97,31599
390;3610,0;97,343917
