;Wavenumber;Abs
265;3735,0;99,969102
266;3734,0;100,015552
267;3733,0;100,068923
268;3732,0;100,102994
269;3731,0;100,114059
270;3730,0;100,120557
271;3729,0;100,134951
272;3728,0;100,154893
273;3727,0;100,171284
274;3726,0;100,175322
275;3725,0;100,166168
276;3724,0;100,145449
277;3723,0;100,112763
278;3722,0;100,070856
279;3721,0;100,028955
280;3720,0;99,997663
281;3719,0;99,975035
282;3718,0;99,946521
283;3717,0;99,900197
284;3716,0;99,841364
285;3715,0;99,791618
286;3714,0;99,777365
287;3713,0;99,807121
288;3712,0;99,848263
289;3711,0;99,853127
290;3710,0;99,816298
291;3709,0;99,774959
292;3708,0;99,762967
293;3707,0;99,784922
294;3706,0;99,824665
295;3705,0;99,862465
296;3704,0;99,886943
297;3703,0;99,896424
298;3702,0;99,897026
299;3701,0;99,90151
300;3700,0;99,922415
301;3699,0;99,952603
302;3698,0;99,964921
303;3697,0;99,944447
304;3696,0;99,909333
305;3695,0;99,888258
306;3694,0;99,881303
307;3693,0;99,859366
308;3692,0;99,801856
309;3691,0;99,725042
310;3690,0;99,665167
311;3689,0;99,637523
312;3688,0;99,634481
313;3687,0;99,649047
314;3686,0;99,666688
315;3685,0;99,663739
316;3684,0;99,640193
317;3683,0;99,625197
318;3682,0;99,640315
319;3681,0;99,667137
320;3680,0;99,665275
321;3679,0;99,625369
322;3678,0;99,585101
323;3677,0;99,588358
324;3676,0;99,6187
325;3675,0;99,6196
326;3674,0;99,596445
327;3673,0;99,583594
328;3672,0;99,575428
329;3671,0;99,563604
330;3670,0;99,553462
331;3669,0;99,557567
332;3668,0;99,592877
333;3667,0;99,64838
334;3666,0;99,688683
335;3665,0;99,690503
336;3664,0;99,657326
337;3663,0;99,610014
338;3662,0;99,569054
339;3661,0;99,542339
340;3660,0;99,525666
341;3659,0;99,510955
342;3658,0;99,490398
343;3657,0;99,460666
344;3656,0;99,426961
345;3655,0;99,406704
346;3654,0;99,404906
347;3653,0;99,398625
348;3652,0;99,370514
349;3651,0;99,336615
350;3650,0;99,325245
351;3649,0;99,340824
352;3648,0;99,359889
353;3647,0;99,358848
354;3646,0;99,335732
355;3645,0;99,303083
356;3644,0;99,273733
357;3643,0;99,254798
358;3642,0;99,248223
359;3641,0;99,251555
360;3640,0;99,258649
361;3639,0;99,262691
362;3638,0;99,263473
363;3637,0;99,267352
364;3636,0;99,270694
365;3635,0;99,251544
366;3634,0;99,190986
367;3633,0;99,103194
368;3632,0;99,030069
369;3631,0;99,007035
370;3630,0;99,024564
371;3629,0;99,021699
372;3628,0;98,972893
373;3627,0;98,931201
374;3626,0;98,92866
375;3625,0;98,942351
376;3624,0;98,95012
377;3623,0;98,948758
378;3622,0;98,940121
379;3621,0;98,920707
380;3620,0;98,884852
381;3619,0;98,835767
382;3618,0;98,791288
383;3617,0;98,766473
384;3616,0;98,751751
385;3615,0;98,720528
386;3614,0;98,654424
387;3613,0;98,560163
388;3612,0;98,468096
389;3611,0;98,412416
390;3610,0;98,405952
391;3609,0;98,430272
392;3608,0;98,451198
393;3607,0;98,445988
394;3606,0;98,410462
395;3605,0;98,343757
396;3604,0;98,246231
397;3603,0;98,13429
398;3602,0;98,044805
399;3601,0;98,011033
400;3600,0;98,031445
401;3599,0;98,069996
402;3598,0;98,089074
403;3597,0;98,078053
404;3596,0;98,044539
405;3595,0;97,989646
406;3594,0;97,901312
407;3593,0;97,775551
408;3592,0;97,629633
409;3591,0;97,496195
410;3590,0;97,407873
411;3589,0;97,38219
412;3588,0;97,406749
413;3587,0;97,447913
414;3586,0;97,479097
415;3585,0;97,488053
416;3584,0;97,462627
417;3583,0;97,391009
418;3582,0;97,277427
419;3581,0;97,148446
420;3580,0;97,037995
421;3579,0;96,965822
422;3578,0;96,927504
423;3577,0;96,902269
424;3576,0;96,865697
425;3575,0;96,801145
426;3574,0;96,707574
427;3573,0;96,598908
428;3572,0;96,492906
429;3571,0;96,398491
430;3570,0;96,313972
431;3569,0;96,235152
432;3568,0;96,162867
433;3567,0;96,101828
434;3566,0;96,054578
435;3565,0;96,017343
436;3564,0;95,978603
437;3563,0;95,924471
438;3562,0;95,851415
439;3561,0;95,773232
440;3560,0;95,709005
441;3559,0;95,661371
442;3558,0;95,609642
443;3557,0;95,528162
444;3556,0;95,410938
445;3555,0;95,27704
446;3554,0;95,153413
447;3553,0;95,053683
448;3552,0;94,972753
449;3551,0;94,899696
450;3550,0;94,831005
451;3549,0;94,769969
452;3548,0;94,716266
453;3547,0;94,65899
454;3546,0;94,583715
455;3545,0;94,489477
456;3544,0;94,392553
457;3543,0;94,308122
458;3542,0;94,231965
459;3541,0;94,144396
460;3540,0;94,030836
461;3539,0;93,89598
462;3538,0;93,760095
463;3537,0;93,644518
464;3536,0;93,557861
465;3535,0;93,491361
466;3534,0;93,424573
467;3533,0;93,339163
468;3532,0;93,229696
469;3531,0;93,103369
470;3530,0;92,970039
471;3529,0;92,836773
472;3528,0;92,711605
473;3527,0;92,605022
474;3526,0;92,51988
475;3525,0;92,441696
476;3524,0;92,346652
477;3523,0;92,222072
478;3522,0;92,075785
479;3521,0;91,92402
480;3520,0;91,774881
481;3519,0;91,627978
482;3518,0;91,486264
483;3517,0;91,359414
484;3516,0;91,251414
485;3515,0;91,150723
486;3514,0;91,039828
487;3513,0;90,914226
488;3512,0;90,786049
489;3511,0;90,668095
490;3510,0;90,559144
491;3509,0;90,448694
492;3508,0;90,331015
493;3507,0;90,207363
494;3506,0;90,076085
495;3505,0;89,930092
496;3504,0;89,767869
497;3503,0;89,602678
498;3502,0;89,454722
499;3501,0;89,332311
500;3500,0;89,221627
501;3499,0;89,0959
502;3498,0;88,938494
503;3497,0;88,761266
504;3496,0;88,595969
505;3495,0;88,461044
506;3494,0;88,338382
507;3493,0;88,191028
508;3492,0;88,00458
509;3491,0;87,805534
510;3490,0;87,63493
511;3489,0;87,507989
512;3488,0;87,403537
513;3487,0;87,288769
514;3486,0;87,147679
515;3485,0;86,985631
516;3484,0;86,815723
517;3483,0;86,64527
518;3482,0;86,471728
519;3481,0;86,287787
520;3480,0;86,090104
521;3479,0;85,883601
522;3478,0;85,676527
523;3477,0;85,472657
524;3476,0;85,271441
525;3475,0;85,076785
526;3474,0;84,901797
527;3473,0;84,759469
528;3472,0;84,64657
529;3471,0;84,538927
530;3470,0;84,406421
531;3469,0;84,235652
532;3468,0;84,040737
533;3467,0;83,851857
534;3466,0;83,691633
535;3465,0;83,560772
536;3464,0;83,444221
537;3463,0;83,328332
538;3462,0;83,209039
539;3461,0;83,085452
540;3460,0;82,952534
541;3459,0;82,805675
542;3458,0;82,650776
543;3457,0;82,504122
544;3456,0;82,37952
545;3455,0;82,276476
546;3454,0;82,180474
547;3453,0;82,072772
548;3452,0;81,941133
549;3451,0;81,786362
550;3450,0;81,621179
551;3449,0;81,461048
552;3448,0;81,312767
553;3447,0;81,171712
554;3446,0;81,032017
555;3445,0;80,897361
556;3444,0;80,778183
557;3443,0;80,678849
558;3442,0;80,590212
559;3441,0;80,496037
560;3440,0;80,385505
561;3439,0;80,259474
562;3438,0;80,127383
563;3437,0;80,000187
564;3436,0;79,88471
565;3435,0;79,781179
566;3434,0;79,683973
567;3433,0;79,586167
568;3432,0;79,485232
569;3431,0;79,383999
570;3430,0;79,284569
571;3429,0;79,182447
572;3428,0;79,070541
573;3427,0;78,950081
574;3426,0;78,833473
575;3425,0;78,731909
576;3424,0;78,641052
577;3423,0;78,544284
578;3422,0;78,432314
579;3421,0;78,315839
580;3420,0;78,21473
581;3419,0;78,135696
582;3418,0;78,06431
583;3417,0;77,979252
584;3416,0;77,872666
585;3415,0;77,756913
586;3414,0;77,651125
587;3413,0;77,558958
588;3412,0;77,460687
589;3411,0;77,332272
590;3410,0;77,17484
591;3409,0;77,019693
592;3408,0;76,897784
593;3407,0;76,80697
594;3406,0;76,716885
595;3405,0;76,604577
596;3404,0;76,476934
597;3403,0;76,3558
598;3402,0;76,25067
599;3401,0;76,15406
600;3400,0;76,058114
601;3399,0;75,965299
602;3398,0;75,880997
603;3397,0;75,802621
604;3396,0;75,721765
605;3395,0;75,635875
606;3394,0;75,55332
607;3393,0;75,484298
608;3392,0;75,427636
