;Wavenumber;Abs
111;3889,0;99,810663
112;3888,0;99,802058
113;3887,0;99,80886
114;3886,0;99,825425
115;3885,0;99,833948
116;3884,0;99,825751
117;3883,0;99,805166
118;3882,0;99,780334
119;3881,0;99,756779
120;3880,0;99,738056
121;3879,0;99,730005
122;3878,0;99,739606
123;3877,0;99,769779
124;3876,0;99,813425
125;3875,0;99,851224
126;3874,0;99,865486
127;3873,0;99,855885
128;3872,0;99,832787
129;3871,0;99,802622
130;3870,0;99,76571
131;3869,0;99,725037
132;3868,0;99,691643
133;3867,0;99,68005
134;3866,0;99,697601
135;3865,0;99,734301
136;3864,0;99,767381
137;3863,0;99,782692
138;3862,0;99,785223
139;3861,0;99,789352
140;3860,0;99,806462
141;3859,0;99,834964
142;3858,0;99,856227
143;3857,0;99,843897
144;3856,0;99,781907
145;3855,0;99,686762
146;3854,0;99,612841
147;3853,0;99,596631
148;3852,0;99,611328
149;3851,0;99,613002
150;3850,0;99,58925
151;3849,0;99,566568
152;3848,0;99,578144
153;3847,0;99,626465
154;3846,0;99,690519
155;3845,0;99,748235
156;3844,0;99,791492
157;3843,0;99,824501
158;3842,0;99,848812
159;3841,0;99,856248
160;3840,0;99,838921
161;3839,0;99,802808
162;3838,0;99,764534
163;3837,0;99,732493
164;3836,0;99,700853
165;3835,0;99,665945
166;3834,0;99,637167
167;3833,0;99,62793
168;3832,0;99,643173
169;3831,0;99,676951
170;3830,0;99,718972
171;3829,0;99,762796
172;3828,0;99,806676
173;3827,0;99,848322
174;3826,0;99,882649
175;3825,0;99,9042
176;3824,0;99,908761
177;3823,0;99,893289
178;3822,0;99,857952
179;3821,0;99,809816
180;3820,0;99,75992
181;3819,0;99,716914
182;3818,0;99,68743
183;3817,0;99,679191
184;3816,0;99,690302
185;3815,0;99,701517
186;3814,0;99,698393
187;3813,0;99,687657
188;3812,0;99,686416
189;3811,0;99,703309
190;3810,0;99,731911
191;3809,0;99,760814
192;3808,0;99,78422
193;3807,0;99,799695
194;3806,0;99,802561
195;3805,0;99,791953
196;3804,0;99,779675
197;3803,0;99,78411
198;3802,0;99,806857
199;3801,0;99,821599
200;3800,0;99,801691
201;3799,0;99,749479
202;3798,0;99,691764
203;3797,0;99,654268
204;3796,0;99,640317
205;3795,0;99,638115
206;3794,0;99,64172
207;3793,0;99,654708
208;3792,0;99,680267
209;3791,0;99,714274
210;3790,0;99,750244
211;3789,0;99,785845
212;3788,0;99,819961
213;3787,0;99,847194
214;3786,0;99,859311
215;3785,0;99,85198
216;3784,0;99,828466
217;3783,0;99,797278
218;3782,0;99,768914
219;3781,0;99,753197
220;3780,0;99,753851
221;3779,0;99,764218
222;3778,0;99,772332
223;3777,0;99,771422
224;3776,0;99,764739
225;3775,0;99,760868
226;3774,0;99,764067
227;3773,0;99,771943
228;3772,0;99,78299
229;3771,0;99,801252
230;3770,0;99,830862
231;3769,0;99,867189
232;3768,0;99,896369
233;3767,0;99,904564
234;3766,0;99,889442
235;3765,0;99,863557
236;3764,0;99,844387
237;3763,0;99,841472
238;3762,0;99,852262
239;3761,0;99,866054
240;3760,0;99,873095
241;3759,0;99,874148
242;3758,0;99,8787
243;3757,0;99,891677
244;3756,0;99,906735
245;3755,0;99,911406
246;3754,0;99,893478
247;3753,0;99,849939
248;3752,0;99,795638
249;3751,0;99,749574
250;3750,0;99,709874
251;3749,0;99,661804
252;3748,0;99,605497
253;3747,0;99,558469
254;3746,0;99,53083
255;3745,0;99,511756
256;3744,0;99,490644
257;3743,0;99,472632
258;3742,0;99,471256
259;3741,0;99,498296
260;3740,0;99,55471
261;3739,0;99,625214
262;3738,0;99,681773
263;3737,0;99,700046
264;3736,0;99,68568
265;3735,0;99,673161
266;3734,0;99,683585
267;3733,0;99,698497
268;3732,0;99,688194
269;3731,0;99,651218
270;3730,0;99,611592
271;3729,0;99,593291
272;3728,0;99,609013
273;3727,0;99,656281
274;3726,0;99,717393
275;3725,0;99,771852
276;3724,0;99,81024
277;3723,0;99,833409
278;3722,0;99,844107
279;3721,0;99,844326
280;3720,0;99,837646
281;3719,0;99,829459
282;3718,0;99,823835
283;3717,0;99,821131
284;3716,0;99,820021
285;3715,0;99,821739
286;3714,0;99,829562
287;3713,0;99,842496
288;3712,0;99,850472
289;3711,0;99,839339
290;3710,0;99,803365
291;3709,0;99,751108
292;3708,0;99,702192
293;3707,0;99,675911
294;3706,0;99,675651
295;3705,0;99,689987
296;3704,0;99,71067
297;3703,0;99,739886
298;3702,0;99,778517
299;3701,0;99,815417
300;3700,0;99,834255
301;3699,0;99,83053
302;3698,0;99,817539
303;3697,0;99,813515
304;3696,0;99,821724
305;3695,0;99,827647
306;3694,0;99,815843
307;3693,0;99,7875
308;3692,0;99,764101
309;3691,0;99,77193
310;3690,0;99,815424
