PE IR                   SPECTRUM    ASCII       PEDS        1.60        
  -1
125G~1.ASC
22/04/13
14:56:38.00
22/04/13
14:56:38.00
Admin

650.000000
4









SPECTRUM ONE,CPU32 MAIN 00.02.6000 25-JUNE-2003 12:00:00
MIR TGS
MIR
OPTKBR
68128
0.200000

4.000000
STRONG
RATIO
SPECTRUM
MAGNITUDE
UNIVERSAL ATR
DOUBLE

COMBINED


0


#HDR
-1
-1
#GR
CM-1
%T
0.00002384185791015625
0.0
4000.000000
-1.000000
3351
8
99.144443
56.027856
#DATA
4000.000000	98.644287 
3999.000000	98.630291 
3998.000000	98.631793 
3997.000000	98.642562 
3996.000000	98.657984 
3995.000000	98.673397 
3994.000000	98.690904 
3993.000000	98.713885 
3992.000000	98.746330 
3991.000000	98.783126 
3990.000000	98.808984 
3989.000000	98.812269 
3988.000000	98.800017 
3987.000000	98.793891 
3986.000000	98.807570 
3985.000000	98.830867 
3984.000000	98.839611 
3983.000000	98.821053 
3982.000000	98.786250 
3981.000000	98.756173 
3980.000000	98.738925 
3979.000000	98.723023 
3978.000000	98.693210 
3977.000000	98.650402 
3976.000000	98.614185 
3975.000000	98.605108 
3974.000000	98.625760 
3973.000000	98.659626 
3972.000000	98.685522 
3971.000000	98.692093 
3970.000000	98.681788 
3969.000000	98.666297 
3968.000000	98.658709 
3967.000000	98.666160 
3966.000000	98.687154 
3965.000000	98.715386 
3964.000000	98.746121 
3963.000000	98.777616 
3962.000000	98.806643 
3961.000000	98.826081 
3960.000000	98.829627 
3959.000000	98.818624 
3958.000000	98.802741 
3957.000000	98.792666 
3956.000000	98.790655 
3955.000000	98.786991 
3954.000000	98.766488 
3953.000000	98.720822 
3952.000000	98.657881 
3951.000000	98.601081 
3950.000000	98.577247 
3949.000000	98.599747 
3948.000000	98.659454 
3947.000000	98.731292 
3946.000000	98.789470 
3945.000000	98.818801 
3944.000000	98.819487 
3943.000000	98.805755 
3942.000000	98.795594 
3941.000000	98.797460 
3940.000000	98.805518 
3939.000000	98.807983 
3938.000000	98.799395 
3937.000000	98.784973 
3936.000000	98.773073 
3935.000000	98.765028 
3934.000000	98.755781 
3933.000000	98.743536 
3932.000000	98.733611 
3931.000000	98.730086 
3930.000000	98.729030 
3929.000000	98.726263 
3928.000000	98.727362 
3927.000000	98.743099 
3926.000000	98.773768 
3925.000000	98.804609 
