PE IR                   SPECTRUM    ASCII       PEDS        1.60        
  -1
121D~1.ASC
22/04/14
10:13:36.00
22/04/14
10:13:36.00
Admin

650.000000
4









SPECTRUM ONE,CPU32 MAIN 00.02.6000 25-JUNE-2003 12:00:00
MIR TGS
MIR
OPTKBR
68128
0.200000

4.000000
STRONG
RATIO
SPECTRUM
MAGNITUDE
UNIVERSAL ATR
DOUBLE

COMBINED


0


#HDR
-1
-1
#GR
CM-1
%T
0.00002384185791015625
0.0
4000.000000
-1.000000
3351
8
100.175322
35.832085
#DATA
4000.000000	99.700774  
3999.000000	99.691257  
3998.000000	99.681615  
3997.000000	99.707746  
3996.000000	99.753449  
3995.000000	99.783220  
3994.000000	99.775513  
3993.000000	99.740003  
3992.000000	99.704051  
3991.000000	99.686415  
3990.000000	99.685166  
3989.000000	99.687367  
3988.000000	99.685348  
3987.000000	99.683118  
3986.000000	99.689384  
3985.000000	99.706573  
3984.000000	99.727905  
3983.000000	99.745204  
3982.000000	99.757461  
3981.000000	99.769338  
3980.000000	99.782761  
3979.000000	99.793733  
3978.000000	99.798127  
3977.000000	99.797071  
3976.000000	99.794689  
3975.000000	99.793512  
3974.000000	99.795355  
3973.000000	99.804722  
3972.000000	99.826212  
3971.000000	99.856747  
3970.000000	99.883464  
3969.000000	99.891730  
3968.000000	99.876843  
3967.000000	99.848164  
3966.000000	99.822524  
3965.000000	99.813305  
3964.000000	99.823763  
3963.000000	99.847678  
3962.000000	99.873353  
3961.000000	99.887907  
3960.000000	99.883051  
3959.000000	99.861940  
3958.000000	99.840763  
3957.000000	99.836588  
3956.000000	99.849766  
3955.000000	99.860872  
3954.000000	99.850008  
3953.000000	99.820028  
3952.000000	99.798156  
3951.000000	99.813153  
3950.000000	99.866774  
3949.000000	99.927963  
3948.000000	99.959094  
3947.000000	99.950742  
3946.000000	99.926567  
3945.000000	99.914927  
3944.000000	99.921280  
3943.000000	99.929652  
3942.000000	99.927507  
3941.000000	99.919237  
3940.000000	99.912727  
3939.000000	99.903657  
3938.000000	99.882621  
3937.000000	99.850832  
3936.000000	99.821505  
3935.000000	99.805807  
3934.000000	99.803225  
3933.000000	99.806313  
3932.000000	99.809740  
3931.000000	99.813832  
3930.000000	99.821760  
3929.000000	99.836492  
3928.000000	99.859608  
3927.000000	99.888632  
3926.000000	99.916383  
3925.000000	99.935755  
3924.000000	99.945806  
3923.000000	99.951642  
3922.000000	99.959563  
3921.000000	99.974714  
3920.000000	99.997735  
3919.000000	100.017551 
3918.000000	100.014449 
3917.000000	99.980922  
3916.000000	99.936902  
3915.000000	99.914342  
3914.000000	99.926456  
3913.000000	99.957069  
3912.000000	99.979111  
3911.000000	99.977979  
3910.000000	99.962970  
3909.000000	99.954587  
3908.000000	99.964154  
3907.000000	99.980789  
3906.000000	99.978630  
